"REF_DATE","GEO","DGUID","Class of operation","Rank and number of movements","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Abbotsford, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501713","2.3.2","79966","","","","0"
"2014","Boundary Bay, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501714","3.1.1","7","","","","0"
"2014","Boundary Bay, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501715","3.1.2","155268","","","","0"
"2014","Boundary Bay, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501716","3.2.1","14","","","","0"
"2014","Boundary Bay, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501717","3.2.2","65658","","","","0"
"2014","Boundary Bay, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501718","3.3.1","1","","","","0"
"2014","Boundary Bay, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501719","3.3.2","89610","","","","0"
"2014","Kelowna, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501774","13.1.1","23","","","","0"
"2014","Kelowna, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501775","13.1.2","77552","","","","0"
"2014","Kelowna, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501776","13.2.1","18","","","","0"
"2014","Kelowna, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501777","13.2.2","54148","","","","0"
"2014","Kelowna, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501778","13.3.1","22","","","","0"
"2014","Kelowna, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501779","13.3.2","23404","","","","0"
"2014","Langley, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501786","15.1.1","31","","","","0"
"2014","Langley, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501787","15.1.2","53496","","","","0"
"2014","Langley, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501788","15.2.1","35","","","","0"
"2014","Langley, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501789","15.2.2","25608","","","","0"
"2014","Langley, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501790","15.3.1","19","","","","0"
"2014","Langley, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501791","15.3.2","27888","","","","0"
"2014","Pitt Meadows, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501840","24.1.1","21","","","","0"
"2014","Pitt Meadows, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501841","24.1.2","82660","","","","0"
"2014","Pitt Meadows, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501842","24.2.1","30","","","","0"
"2014","Pitt Meadows, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501843","24.2.2","31310","","","","0"
"2014","Pitt Meadows, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501844","24.3.1","10","","","","0"
"2014","Pitt Meadows, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501845","24.3.2","51350","","","","0"
"2014","Prince George, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501846","25.1.1","36","","","","0"
"2014","Prince George, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501847","25.1.2","43861","","","","0"
"2014","Prince George, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501848","25.2.1","32","","","","0"
"2014","Prince George, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501849","25.2.2","29383","","","","0"
"2014","Prince George, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501850","25.3.1","25","","","","0"
"2014","Prince George, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501851","25.3.2","14478","","","","0"
"2014","Vancouver Harbour, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501924","38.1.1","34","","","","0"
"2014","Vancouver Harbour, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501925","38.1.2","49794","","","","0"
"2014","Vancouver Harbour, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501926","38.2.1","20","","","","0"
"2014","Vancouver Harbour, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501927","38.2.2","49750","","","","0"
"2014","Vancouver Harbour, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501928","38.3.1","41","","","","0"
"2014","Vancouver Harbour, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501929","38.3.2","44","","","","0"
"2014","Vancouver International, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501930","39.1.1","2","","","","0"
"2014","Vancouver International, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501931","39.1.2","311747","","","","0"
"2014","Vancouver International, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501932","39.2.1","2","","","","0"
"2014","Vancouver International, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501933","39.2.2","310957","","","","0"
"2014","Vancouver International, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501934","39.3.1","40","","","","0"
"2014","Vancouver International, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501935","39.3.2","790","","","","0"
"2014","Victoria International, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501936","40.1.1","6","","","","0"
"2014","Victoria International, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501937","40.1.2","166492","","","","0"
"2014","Victoria International, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501938","40.2.1","9","","","","0"
"2014","Victoria International, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501939","40.2.2","84775","","","","0"
"2014","Victoria International, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501940","40.3.1","3","","","","0"
"2014","Victoria International, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501941","40.3.2","81717","","","","0"
"2014","Yukon","2016A000260","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207288","1060.1.2","22879","","","","0"
"2014","Yukon","2016A000260","Itinerant movements","Number of movements","Number","223","units ","0","v44207289","1060.2.2","17163","","","","0"
"2014","Yukon","2016A000260","Local movements","Number of movements","Number","223","units ","0","v44207290","1060.3.2","5716","","","","0"
"2014","Whitehorse International, Yukon","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501942","41.1.1","41","","","","0"
"2014","Whitehorse International, Yukon","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501943","41.1.2","22879","","","","0"
"2014","Whitehorse International, Yukon","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501944","41.2.1","41","","","","0"
"2014","Whitehorse International, Yukon","","Itinerant movements","Number of movements","Number","223","units ","0","v41501945","41.2.2","17163","","","","0"
"2014","Whitehorse International, Yukon","","Local movements","Rank of movements","Number","223","units ","0","v41501946","41.3.1","33","","","","0"
"2014","Whitehorse International, Yukon","","Local movements","Number of movements","Number","223","units ","0","v41501947","41.3.2","5716","","","","0"
"2014","Northwest Territories","2016A000261","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207291","1061.1.2","52881","","","","0"
"2014","Northwest Territories","2016A000261","Itinerant movements","Number of movements","Number","223","units ","0","v44207292","1061.2.2","44683","","","","0"
"2014","Northwest Territories","2016A000261","Local movements","Number of movements","Number","223","units ","0","v44207293","1061.3.2","8198","","","","0"
"2014","Yellowknife, Northwest Territories","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501966","45.1.1","32","","","","0"
"2014","Yellowknife, Northwest Territories","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501967","45.1.2","52881","","","","0"
"2014","Yellowknife, Northwest Territories","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501968","45.2.1","21","","","","0"
"2014","Yellowknife, Northwest Territories","","Itinerant movements","Number of movements","Number","223","units ","0","v41501969","45.2.2","44683","","","","0"
"2014","Yellowknife, Northwest Territories","","Local movements","Rank of movements","Number","223","units ","0","v41501970","45.3.1","31","","","","0"
"2014","Yellowknife, Northwest Territories","","Local movements","Number of movements","Number","223","units ","0","v41501971","45.3.2","8198","","","","0"
"2015","Total Canadian airports","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501705","1.1.2","4403501","","","","0"
